age,average_transaction_amount,city,customer_id,daily_transaction_count,favourite_categories,income,large_purchase_tendency,merchant_loyalty,morning_preference,preferred_payment_methods,scenario_id,scenario_type,spending_variability,travel_tendency,usual_device,usual_end_hour,usual_payment_method,usual_start_hour,weekend_activity_multiplier
34,2576.55,Pune,C0745,3,Fuel|Food,73736,0.09042544515727409,0.5677629802261943,0.42661276634005096,UPI|CARD|NET_BANKING,SCN-002026-0745,TRANSACTION_ANOMALY,0.2414422718673671,0.23974182180027487,D0745,22,UPI,7,1.0973021593128611
25,1846.97,Bangalore,C0746,1,Electronics|Fuel,58184,0.04445097468664386,0.45885906699851037,0.6610667077436708,UPI|CARD|NET_BANKING,SCN-002026-0746,TRANSACTION_ANOMALY,0.14080945323824906,0.09620976520249112,D0746,20,UPI,10,0.8764989225874685
65,3608.75,Pune,C0747,4,Fuel|Shopping,112328,0.10289897991676356,0.5515806297383384,0.7299035454468181,UPI|CARD|NET_BANKING,SCN-002026-0747,COMMUNICATION_SCAM,0.1918611132693073,0.16704122959344253,D0747,21,UPI,10,1.1813539646720377
65,3519.16,Delhi,C0748,4,Fuel|Food,126769,0.052027854986108804,0.5886395700406616,0.6844955519244658,CARD|UPI|NET_BANKING,SCN-002026-0748,TRANSACTION_ANOMALY,0.21505283010911225,0.12028709786963766,D0748,23,CARD,8,0.9450556025025216
26,2222.87,Mumbai,C0749,3,Food|Fuel,68111,0.07013175328622273,0.617950003369484,0.368378678067395,UPI|CARD|NET_BANKING,SCN-002026-0749,CLASSIFIER_EVALUATION,0.21379960986166752,0.20690465966862553,D0749,20,UPI,7,0.9904614619789947
41,2720.3,Mumbai,C0750,1,Fuel|Food|Entertainment,81766,0.08792154403749611,0.8146054879529123,0.555028695779887,UPI|CARD|NET_BANKING,SCN-002026-0750,CLASSIFIER_EVALUATION,0.23341621689232706,0.2370283093204672,D0750,21,UPI,9,0.7769756055356978
31,3384.4,Pune,C0751,1,Food|Entertainment|Electronics,95877,0.08712579960966108,0.7502715440138553,0.5645371215458007,UPI|CARD|NET_BANKING,SCN-002026-0751,COMMUNICATION_SCAM,0.1519548649245351,0.09728739404763757,D0751,22,UPI,9,0.7994123889365602
54,3296.4,Delhi,C0752,4,Food|Entertainment|Travel,119330,0.08856956306243659,0.7665225606415742,0.6782375455927516,NET_BANKING|UPI|CARD,SCN-002026-0752,KYC_IDENTITY,0.2545881132929645,0.20770595955809196,D0752,20,NET_BANKING,9,0.9261822145304407
44,2442.48,Bangalore,C0753,4,Electronics|Shopping,76515,0.11154544280274249,0.6291648257165773,0.6074778004843597,NET_BANKING|UPI|CARD,SCN-002026-0753,TRANSACTION_ANOMALY,0.30882838989713834,0.1672636478322037,D0753,22,NET_BANKING,10,1.1683918940313625
18,1478.05,Pune,C0754,2,Entertainment|Travel,52837,0.027805769418186025,0.5743755896800483,0.36650340942311055,CARD|UPI|NET_BANKING,SCN-002026-0754,COMMUNICATION_SCAM,0.3333068985655484,0.11938110739635704,D0754,23,CARD,10,1.0697026369500777
60,2974.92,Mumbai,C0755,3,Food|Travel|Fuel,105266,0.06839636317806082,0.7639765296716874,0.7965979764712654,UPI|CARD|NET_BANKING,SCN-002026-0755,CLASSIFIER_EVALUATION,0.12953538983742205,0.14932429007131312,D0755,21,UPI,7,0.8255264919475763
23,2142.56,Delhi,C0756,3,Travel|Food|Electronics,73765,0.07510219502087165,0.6432317417118006,0.5078224802055996,NET_BANKING|UPI|CARD,SCN-002026-0756,KYC_IDENTITY,0.26187387425736364,0.12022452175840188,D0756,20,NET_BANKING,9,1.411991405266954
69,2848.96,Pune,C0757,4,Shopping|Entertainment,124166,0.08263180773924704,0.7115393187257408,0.3816895903163125,CARD|UPI|NET_BANKING,SCN-002026-0757,COMMUNICATION_SCAM,0.13089814747855036,0.12821137286916728,D0757,22,CARD,10,1.3772704225800652
60,2483.18,Pune,C0758,2,Food|Travel,95028,0.08610960711358598,0.5451744492397883,0.40821404378978676,NET_BANKING|UPI|CARD,SCN-002026-0758,CLASSIFIER_EVALUATION,0.15132241664155616,0.13236583554240958,D0758,22,NET_BANKING,9,0.9302606792514632
22,1601.02,Bangalore,C0759,1,Electronics|Entertainment,46160,0.0451624116470178,0.5977154367521481,0.5323928320718756,CARD|UPI|NET_BANKING,SCN-002026-0759,LONGITUDINAL_BEHAVIOR,0.17305112093309588,0.1453228800289048,D0759,23,CARD,8,1.4313369271802991
45,3218.22,Mumbai,C0760,2,Travel|Electronics,99404,0.05965237621378848,0.5943020077362409,0.7070634924991905,CARD|UPI|NET_BANKING,SCN-002026-0760,TRANSACTION_ANOMALY,0.13799252908216977,0.24623792666414504,D0760,21,CARD,9,0.8446133514924181
60,3907.1,Pune,C0761,3,Electronics|Shopping,131704,0.0319505885286169,0.7255544835877099,0.6537308297017475,NET_BANKING|UPI|CARD,SCN-002026-0761,CLASSIFIER_EVALUATION,0.21421826125309162,0.1782795673068455,D0761,21,NET_BANKING,7,0.7820013139723192
62,3380.71,Pune,C0762,1,Electronics|Travel,133939,0.09676903599105108,0.5025942720587449,0.5410552758481308,NET_BANKING|UPI|CARD,SCN-002026-0762,KYC_IDENTITY,0.13814814779259244,0.09267162217465558,D0762,20,NET_BANKING,10,1.3201912127117372
20,2072.52,Hyderabad,C0763,3,Travel|Fuel,76900,0.08890205268872405,0.8540595366643805,0.3452199967299029,UPI|CARD|NET_BANKING,SCN-002026-0763,TRANSACTION_ANOMALY,0.31218514038825473,0.07701422785595306,D0763,21,UPI,7,1.180351288638066
67,4040.21,Pune,C0764,2,Shopping|Fuel|Travel,115613,0.08957415950698878,0.5885137747469087,0.30035363228950895,NET_BANKING|UPI|CARD,SCN-002026-0764,CLASSIFIER_EVALUATION,0.17124314575819316,0.02831915053528878,D0764,22,NET_BANKING,6,0.7399888015727387
69,3227.76,Hyderabad,C0765,3,Shopping|Travel,128998,0.11168733161183528,0.7666639760588805,0.2698654568633342,NET_BANKING|UPI|CARD,SCN-002026-0765,KYC_IDENTITY,0.2856921479229283,0.2318122196052295,D0765,20,NET_BANKING,10,1.4795484033080566
56,2740.29,Hyderabad,C0766,2,Fuel|Electronics|Entertainment,118188,0.06402571656930656,0.5402923026162303,0.4159850891797266,UPI|CARD|NET_BANKING,SCN-002026-0766,CLASSIFIER_EVALUATION,0.1423959563923385,0.11492525441722982,D0766,22,UPI,7,1.0302243616776674
31,1331.96,Delhi,C0767,1,Entertainment|Food,57867,0.091434157618388,0.5521364446202243,0.7817517279627499,CARD|UPI|NET_BANKING,SCN-002026-0767,LONGITUDINAL_BEHAVIOR,0.3377478978114392,0.13074707579675154,D0767,21,CARD,10,1.4282596237438299
40,2367.97,Mumbai,C0768,2,Entertainment|Electronics,98728,0.1082092674978246,0.5236975248918585,0.4273155538202803,UPI|CARD|NET_BANKING,SCN-002026-0768,TRANSACTION_ANOMALY,0.2772208558615594,0.2137212840708794,D0768,20,UPI,7,1.3263588271385742
28,1542.57,Mumbai,C0769,1,Electronics|Fuel,51314,0.10077934823397316,0.7456270543587447,0.7125323749159818,NET_BANKING|UPI|CARD,SCN-002026-0769,LONGITUDINAL_BEHAVIOR,0.14337740639341442,0.16321861478948105,D0769,23,NET_BANKING,6,0.7500358165365754
40,3096.87,Hyderabad,C0770,1,Fuel|Entertainment,103914,0.029744235006330548,0.6411572702625452,0.4518559432063691,CARD|UPI|NET_BANKING,SCN-002026-0770,KYC_IDENTITY,0.3262630676232515,0.21873054994189559,D0770,21,CARD,6,0.7025803126454847
66,3859.86,Mumbai,C0771,6,Electronics|Travel,148721,0.054246771586326806,0.4749327103527534,0.5361395531858248,UPI|CARD|NET_BANKING,SCN-002026-0771,CLASSIFIER_EVALUATION,0.1244099204833695,0.10278324216410263,D0771,20,UPI,9,1.108794349370702
69,3976.98,Hyderabad,C0772,5,Shopping|Electronics|Entertainment,166044,0.08450503019945504,0.556938689711525,0.20460962979519082,UPI|CARD|NET_BANKING,SCN-002026-0772,CLASSIFIER_EVALUATION,0.231671004312748,0.028685670956213404,D0772,21,UPI,7,0.8831962966090365
59,2785.02,Hyderabad,C0773,2,Entertainment|Shopping,125187,0.09499787107767581,0.8317379055237224,0.3458928652479367,NET_BANKING|UPI|CARD,SCN-002026-0773,TRANSACTION_ANOMALY,0.25414357850253166,0.03826075566200157,D0773,21,NET_BANKING,6,0.9234824366859065
37,3190.76,Hyderabad,C0774,3,Food|Electronics|Shopping,95848,0.08164973944711998,0.8446893212958568,0.6869230305559736,CARD|UPI|NET_BANKING,SCN-002026-0774,LONGITUDINAL_BEHAVIOR,0.255332850284678,0.0735314193194305,D0774,20,CARD,7,1.3576000823674295
41,2224.53,Mumbai,C0775,4,Electronics|Food|Fuel,97935,0.09861274581522567,0.8736193667385722,0.4601425514787638,UPI|CARD|NET_BANKING,SCN-002026-0775,LONGITUDINAL_BEHAVIOR,0.3349262871114087,0.12432898671394996,D0775,20,UPI,6,0.9664674503795541
58,4259.87,Pune,C0776,2,Shopping|Entertainment,128673,0.08822720414142994,0.7468001135911779,0.7852651882941204,NET_BANKING|UPI|CARD,SCN-002026-0776,KYC_IDENTITY,0.32051308663421085,0.21579243300785733,D0776,21,NET_BANKING,10,0.8534768957457328
63,3939.95,Pune,C0777,1,Entertainment|Travel|Shopping,138184,0.07966432223371633,0.5747852904493427,0.3864934131081619,UPI|CARD|NET_BANKING,SCN-002026-0777,KYC_IDENTITY,0.18116779114786513,0.15988471806186277,D0777,23,UPI,6,0.8235607385979276
64,2918.79,Bangalore,C0778,2,Shopping|Fuel,128912,0.07156621664969384,0.8319816824515521,0.5488577460002504,UPI|CARD|NET_BANKING,SCN-002026-0778,KYC_IDENTITY,0.24889979252940114,0.2394901634977685,D0778,21,UPI,7,1.158066972972431
67,3669.0,Mumbai,C0779,4,Travel|Electronics|Fuel,122629,0.10426658306087952,0.821556722670368,0.4852865476026307,UPI|CARD|NET_BANKING,SCN-002026-0779,LONGITUDINAL_BEHAVIOR,0.28896363558580773,0.24651324018312645,D0779,20,UPI,6,0.7969786984176244
44,2807.72,Delhi,C0780,4,Entertainment|Food,106253,0.044888147413695026,0.7372812573452008,0.557872541209781,UPI|CARD|NET_BANKING,SCN-002026-0780,COMMUNICATION_SCAM,0.31258000260489516,0.195494990124749,D0780,21,UPI,8,1.148394107112977
54,2910.03,Bangalore,C0781,2,Fuel|Travel,108077,0.0582080945265004,0.6627039052002497,0.47950351119075707,UPI|CARD|NET_BANKING,SCN-002026-0781,TRANSACTION_ANOMALY,0.23299215441476373,0.056947977595166066,D0781,23,UPI,9,1.231754265732167
63,2852.15,Pune,C0782,2,Travel|Electronics,108138,0.04222156747292182,0.6322359236359512,0.29501171439246787,CARD|UPI|NET_BANKING,SCN-002026-0782,TRANSACTION_ANOMALY,0.20219844724417027,0.21357343297308765,D0782,20,CARD,10,0.797375246468009
54,3582.49,Pune,C0783,3,Food|Entertainment,123509,0.11194997077183634,0.7612591281733014,0.7290145061335296,CARD|UPI|NET_BANKING,SCN-002026-0783,CLASSIFIER_EVALUATION,0.30947134894409667,0.11040171167328595,D0783,20,CARD,8,0.9311349694418751
36,2184.17,Hyderabad,C0784,1,Fuel|Travel,94825,0.04458194594102116,0.7935788890628432,0.21515632094828674,UPI|CARD|NET_BANKING,SCN-002026-0784,LONGITUDINAL_BEHAVIOR,0.226872001450086,0.06889745823647205,D0784,21,UPI,9,1.4203653033733212
26,2034.06,Pune,C0785,1,Electronics|Entertainment,77492,0.028959293034514604,0.8854020941095345,0.7061299677080897,NET_BANKING|UPI|CARD,SCN-002026-0785,LONGITUDINAL_BEHAVIOR,0.30166825860779045,0.11953893300635951,D0785,20,NET_BANKING,8,1.3286572532420824
21,1989.46,Mumbai,C0786,4,Travel|Food,69898,0.08658677133612355,0.46464421669999617,0.5966571920107719,UPI|CARD|NET_BANKING,SCN-002026-0786,LONGITUDINAL_BEHAVIOR,0.1824385149012071,0.19752405640160137,D0786,23,UPI,8,1.0229996156398944
46,2588.73,Mumbai,C0787,1,Entertainment|Shopping,93423,0.02880357671526837,0.8741884134043358,0.6467273703950216,CARD|UPI|NET_BANKING,SCN-002026-0787,COMMUNICATION_SCAM,0.13708642405937704,0.10630188196432046,D0787,22,CARD,6,1.0611282359824097
54,2196.33,Pune,C0788,2,Fuel|Travel|Food,97394,0.024737925018622035,0.7444866635561349,0.4056008269564715,UPI|CARD|NET_BANKING,SCN-002026-0788,LONGITUDINAL_BEHAVIOR,0.34159925867583696,0.034468218837277194,D0788,21,UPI,10,1.1402573799678988
32,1825.79,Bangalore,C0789,3,Food|Electronics,59090,0.07970663334660205,0.5521173628334761,0.5023675378769339,UPI|CARD|NET_BANKING,SCN-002026-0789,CLASSIFIER_EVALUATION,0.2682835037813933,0.20285267015424158,D0789,21,UPI,9,1.083375015914931
30,1935.08,Delhi,C0790,1,Entertainment|Shopping,80568,0.10069964687205017,0.593981752987019,0.5488270568266994,UPI|CARD|NET_BANKING,SCN-002026-0790,TRANSACTION_ANOMALY,0.18069703666999842,0.22585270981952466,D0790,20,UPI,7,0.9724106680401039
39,2474.48,Pune,C0791,3,Entertainment|Fuel,108590,0.09754304680457238,0.6967986097398333,0.7645221352350673,CARD|UPI|NET_BANKING,SCN-002026-0791,LONGITUDINAL_BEHAVIOR,0.1920526379586699,0.07825141865429845,D0791,20,CARD,7,1.185716772347568
44,2016.48,Bangalore,C0792,3,Food|Electronics,87786,0.1038569840820835,0.8796562645540246,0.20040918379185463,UPI|CARD|NET_BANKING,SCN-002026-0792,TRANSACTION_ANOMALY,0.17673407038860978,0.20308295823082467,D0792,22,UPI,7,0.7022933088517583
65,4037.96,Pune,C0793,5,Fuel|Shopping|Travel,147848,0.03970537375160382,0.5214574407468635,0.5781204350412861,CARD|UPI|NET_BANKING,SCN-002026-0793,COMMUNICATION_SCAM,0.2890723248772371,0.22655499801456397,D0793,20,CARD,7,1.4020817289101948
66,3914.0,Hyderabad,C0794,2,Travel|Fuel,110996,0.10140304794242483,0.7646843378792604,0.399383871749453,UPI|CARD|NET_BANKING,SCN-002026-0794,COMMUNICATION_SCAM,0.12647664354097285,0.2369129873426606,D0794,20,UPI,6,1.0122906772538662
25,982.14,Hyderabad,C0795,1,Travel|Shopping,42981,0.026118513205478092,0.5555742250352863,0.4796328383857517,NET_BANKING|UPI|CARD,SCN-002026-0795,LONGITUDINAL_BEHAVIOR,0.31743223738344706,0.050569868763889025,D0795,21,NET_BANKING,7,1.3337621958013577
25,1820.05,Delhi,C0796,1,Entertainment|Shopping|Food,73444,0.07667509222170535,0.8009028504414175,0.2323906891379582,UPI|CARD|NET_BANKING,SCN-002026-0796,TRANSACTION_ANOMALY,0.17746063756192712,0.027351326962133927,D0796,20,UPI,6,1.0396974763575795
66,4590.52,Delhi,C0797,2,Shopping|Fuel,141697,0.04873755173643433,0.6057428566904454,0.2353853289788599,UPI|CARD|NET_BANKING,SCN-002026-0797,KYC_IDENTITY,0.1966108365394768,0.10985543774700204,D0797,21,UPI,9,1.2565978418534907
70,4348.06,Mumbai,C0798,6,Food|Entertainment,155859,0.05485976131550861,0.7150689919326471,0.34765535740561493,CARD|UPI|NET_BANKING,SCN-002026-0798,KYC_IDENTITY,0.1582751840838687,0.22303591978100912,D0798,20,CARD,8,1.292455265816295
37,2071.21,Delhi,C0799,2,Shopping|Electronics,78376,0.09937367557086522,0.7176579586220319,0.3710473828111136,CARD|UPI|NET_BANKING,SCN-002026-0799,KYC_IDENTITY,0.2591719352008538,0.10783257979356549,D0799,22,CARD,6,0.7062725665665087
18,1296.9,Mumbai,C0800,1,Food|Electronics,56394,0.09100696993264173,0.8631042337555507,0.5988585382422229,UPI|CARD|NET_BANKING,SCN-002026-0800,TRANSACTION_ANOMALY,0.33113222066104275,0.07668830657209756,D0800,22,UPI,8,0.706884968665753
63,3217.8,Bangalore,C0801,4,Electronics|Shopping|Food,130540,0.09562131370939407,0.8884804177344763,0.41210846808761364,CARD|UPI|NET_BANKING,SCN-002026-0801,TRANSACTION_ANOMALY,0.15724256684431884,0.2384983519965004,D0801,23,CARD,8,1.440640208440883
37,1901.57,Bangalore,C0802,1,Entertainment|Food,77219,0.11774645017386381,0.4633394258392295,0.37462810226307364,CARD|UPI|NET_BANKING,SCN-002026-0802,TRANSACTION_ANOMALY,0.17058174569675089,0.21411662338365897,D0802,20,CARD,7,0.9281383110390595
63,2943.06,Bangalore,C0803,7,Shopping|Food|Travel,125912,0.06237357179917449,0.7509587264862698,0.2613598229280437,UPI|CARD|NET_BANKING,SCN-002026-0803,CLASSIFIER_EVALUATION,0.12312187431260917,0.14193410845073473,D0803,23,UPI,9,1.0790642408104079
45,2739.46,Hyderabad,C0804,2,Fuel|Entertainment,102312,0.06774259829371962,0.4598012764428935,0.33696505886615635,UPI|CARD|NET_BANKING,SCN-002026-0804,TRANSACTION_ANOMALY,0.27812448520749344,0.14801711672994972,D0804,20,UPI,8,1.3111484146262922
21,1672.57,Pune,C0805,3,Electronics|Fuel,47102,0.029759429732390458,0.6693147138346365,0.2509956598719641,UPI|CARD|NET_BANKING,SCN-002026-0805,KYC_IDENTITY,0.17880085075020474,0.132192546748363,D0805,23,UPI,6,0.8254311681709097
38,2871.38,Mumbai,C0806,4,Shopping|Electronics,104691,0.0446528408223978,0.48712363697088557,0.7395379541908718,NET_BANKING|UPI|CARD,SCN-002026-0806,LONGITUDINAL_BEHAVIOR,0.3288535770092413,0.12447620298237913,D0806,20,NET_BANKING,6,0.803353644596029
57,3285.43,Bangalore,C0807,2,Travel|Entertainment,131309,0.06962682979842391,0.6710757861193253,0.41030526729239397,UPI|CARD|NET_BANKING,SCN-002026-0807,TRANSACTION_ANOMALY,0.25117601428490477,0.19542406699444448,D0807,22,UPI,7,1.2263260858054652
47,2151.97,Delhi,C0808,5,Electronics|Food|Shopping,88681,0.06156277072549228,0.7372041436026249,0.3015642844506667,CARD|UPI|NET_BANKING,SCN-002026-0808,TRANSACTION_ANOMALY,0.20086032015494892,0.09440516846316448,D0808,21,CARD,6,1.2312308798587046
39,1659.61,Delhi,C0809,3,Travel|Entertainment|Electronics,73327,0.09862688814079726,0.5362705963003513,0.7336147408879476,CARD|UPI|NET_BANKING,SCN-002026-0809,COMMUNICATION_SCAM,0.17261351286560675,0.050117848237041546,D0809,22,CARD,6,0.9513795920961172
36,3112.69,Delhi,C0810,4,Shopping|Travel|Fuel,99702,0.07318916057228171,0.5077010623080501,0.7490968945808969,UPI|CARD|NET_BANKING,SCN-002026-0810,CLASSIFIER_EVALUATION,0.2565390125858562,0.08432210116701656,D0810,21,UPI,8,0.8045018331089603
42,3279.7,Pune,C0811,1,Electronics|Travel,106460,0.08953155437245995,0.711989909951994,0.6382861743743566,UPI|CARD|NET_BANKING,SCN-002026-0811,COMMUNICATION_SCAM,0.13301932959523707,0.21857499072540845,D0811,20,UPI,10,1.158867423288762
50,3906.52,Bangalore,C0812,3,Fuel|Travel|Shopping,112944,0.022887246702300218,0.5768236290097122,0.7552323674224899,UPI|CARD|NET_BANKING,SCN-002026-0812,LONGITUDINAL_BEHAVIOR,0.16388897671644842,0.08875261628473366,D0812,20,UPI,10,0.7767055566320203
56,3397.89,Delhi,C0813,2,Shopping|Travel|Fuel,122988,0.03504445629685185,0.47011748715003854,0.30722685253470017,CARD|UPI|NET_BANKING,SCN-002026-0813,TRANSACTION_ANOMALY,0.3208715293282919,0.18761697396532134,D0813,21,CARD,10,0.95417014098818
35,1674.02,Bangalore,C0814,1,Travel|Food|Fuel,61536,0.039556681521651024,0.7154866085730309,0.6429023619677734,NET_BANKING|UPI|CARD,SCN-002026-0814,CLASSIFIER_EVALUATION,0.13314264338557574,0.17996688271770053,D0814,20,NET_BANKING,6,1.481249366800474
65,3694.78,Delhi,C0815,6,Food|Electronics,140342,0.09150807964158163,0.46318147373469964,0.42850367256297617,NET_BANKING|UPI|CARD,SCN-002026-0815,LONGITUDINAL_BEHAVIOR,0.14677155752004425,0.06863650573626508,D0815,20,NET_BANKING,10,0.8364547981023879
52,2848.99,Delhi,C0816,3,Food|Fuel|Shopping,120639,0.11454184515277979,0.7039333444141374,0.26739159237579424,UPI|CARD|NET_BANKING,SCN-002026-0816,CLASSIFIER_EVALUATION,0.31971636917801183,0.2003504443697999,D0816,22,UPI,6,0.7066577063143518
30,1447.37,Bangalore,C0817,1,Food|Electronics|Travel,56348,0.03873128632082057,0.8330986229438485,0.7702138834764467,CARD|UPI|NET_BANKING,SCN-002026-0817,TRANSACTION_ANOMALY,0.2242350955370463,0.1597571609648027,D0817,20,CARD,7,1.1710317813158053
18,1175.66,Pune,C0818,1,Fuel|Shopping,46101,0.075903954437067,0.8392717789899913,0.3242077173013276,NET_BANKING|UPI|CARD,SCN-002026-0818,KYC_IDENTITY,0.22872558783692468,0.07600104963960241,D0818,23,NET_BANKING,6,0.7550281523128177
50,3374.6,Mumbai,C0819,1,Shopping|Fuel,116352,0.11426229754838295,0.5379504672233636,0.5509500802397153,CARD|UPI|NET_BANKING,SCN-002026-0819,COMMUNICATION_SCAM,0.25493366692841657,0.023681637483550115,D0819,22,CARD,8,1.374467409936377
53,3775.3,Bangalore,C0820,3,Food|Electronics,109925,0.10829778985127912,0.5829657750950218,0.4292999536738011,NET_BANKING|UPI|CARD,SCN-002026-0820,KYC_IDENTITY,0.21948841927703455,0.21109085439634023,D0820,22,NET_BANKING,10,1.1295556352396914
37,2936.32,Delhi,C0821,1,Entertainment|Travel,88564,0.0493047706336433,0.879652456421959,0.659318620100031,CARD|UPI|NET_BANKING,SCN-002026-0821,CLASSIFIER_EVALUATION,0.16388390512567189,0.12830464201971636,D0821,20,CARD,8,1.0739605898786675
18,1579.35,Delhi,C0822,1,Travel|Shopping,69731,0.049239622485561935,0.49183995943998227,0.5340869253763085,UPI|CARD|NET_BANKING,SCN-002026-0822,CLASSIFIER_EVALUATION,0.3332165126632955,0.05929256939099872,D0822,21,UPI,8,1.2939809443288655
34,2389.64,Bangalore,C0823,2,Electronics|Food,89937,0.039721509178843054,0.7842286041206403,0.24394848153358578,UPI|CARD|NET_BANKING,SCN-002026-0823,LONGITUDINAL_BEHAVIOR,0.22185343088192572,0.054023670772489776,D0823,21,UPI,8,1.113558362624463
33,2127.3,Delhi,C0824,2,Fuel|Travel|Shopping,77790,0.1090788901890925,0.6436976600867019,0.579388261423906,UPI|CARD|NET_BANKING,SCN-002026-0824,KYC_IDENTITY,0.18578933289022326,0.1032240079317874,D0824,21,UPI,7,0.9149425048743122
31,1822.91,Bangalore,C0825,1,Travel|Entertainment,74201,0.08592955842764867,0.8737778021770448,0.7951368697718602,UPI|CARD|NET_BANKING,SCN-002026-0825,CLASSIFIER_EVALUATION,0.2723165446263346,0.09416284649856849,D0825,21,UPI,6,0.7980196759104069
34,2142.65,Bangalore,C0826,1,Fuel|Shopping,71669,0.052590923521015284,0.8869822714036969,0.5360205817309862,UPI|CARD|NET_BANKING,SCN-002026-0826,CLASSIFIER_EVALUATION,0.22547134555228454,0.1092985892156795,D0826,23,UPI,6,1.154250458654169
19,1913.98,Hyderabad,C0827,1,Entertainment|Fuel,65274,0.0934480905833214,0.8141230848248016,0.6799396351705473,UPI|CARD|NET_BANKING,SCN-002026-0827,COMMUNICATION_SCAM,0.32392941155892796,0.059459848645023336,D0827,22,UPI,10,1.3144586739831203
55,3610.92,Mumbai,C0828,4,Shopping|Food,121074,0.037683469764615396,0.5550551157751985,0.6784238543928494,NET_BANKING|UPI|CARD,SCN-002026-0828,COMMUNICATION_SCAM,0.2267430435033727,0.021890032012586335,D0828,22,NET_BANKING,8,0.7232738645392642
20,1402.71,Delhi,C0829,3,Entertainment|Travel|Shopping,60372,0.11307569720025021,0.8392422828648549,0.5462712295195256,UPI|CARD|NET_BANKING,SCN-002026-0829,TRANSACTION_ANOMALY,0.3224299763207096,0.2200788351858844,D0829,21,UPI,8,0.9816443100219682
18,912.87,Mumbai,C0830,1,Shopping|Food|Fuel,32831,0.04552896987129784,0.5879896064685761,0.4160771098780625,CARD|UPI|NET_BANKING,SCN-002026-0830,LONGITUDINAL_BEHAVIOR,0.16061651899127546,0.14042815028144884,D0830,20,CARD,7,1.217543050733961
20,1624.07,Bangalore,C0831,2,Entertainment|Fuel,62529,0.02716337474694445,0.8861246454967391,0.31629439617334204,CARD|UPI|NET_BANKING,SCN-002026-0831,KYC_IDENTITY,0.33025420567249864,0.0694683396714984,D0831,22,CARD,10,0.8092041817984814
34,2728.93,Pune,C0832,3,Food|Shopping,104635,0.08310557032433953,0.8193260182998775,0.33975354788945455,CARD|UPI|NET_BANKING,SCN-002026-0832,KYC_IDENTITY,0.3101790529269943,0.028782503062411077,D0832,23,CARD,9,1.0247833557187584
31,1011.97,Mumbai,C0833,1,Food|Shopping,43210,0.042822321623179796,0.7197953980640706,0.562249422442498,CARD|UPI|NET_BANKING,SCN-002026-0833,CLASSIFIER_EVALUATION,0.17177945297979136,0.23062299448364826,D0833,22,CARD,10,1.024574707867961
64,3168.16,Mumbai,C0834,5,Fuel|Entertainment,125479,0.07241969568172518,0.8835699550557563,0.30798936429303747,UPI|CARD|NET_BANKING,SCN-002026-0834,KYC_IDENTITY,0.32909266788652203,0.09370092188906115,D0834,22,UPI,10,0.7527521500886782
45,1583.22,Delhi,C0835,1,Food|Travel|Electronics,68299,0.06502085790432333,0.5879108315512032,0.277235055306563,UPI|CARD|NET_BANKING,SCN-002026-0835,LONGITUDINAL_BEHAVIOR,0.2773951621143074,0.05474883755812031,D0835,23,UPI,6,0.8597721168914378
61,2685.67,Pune,C0836,3,Shopping|Food|Travel,117984,0.023029692057325805,0.5001636684259418,0.22041010111576687,NET_BANKING|UPI|CARD,SCN-002026-0836,KYC_IDENTITY,0.14870153228696656,0.06861763731989873,D0836,20,NET_BANKING,7,1.1085378538337118
26,1884.78,Bangalore,C0837,1,Fuel|Electronics,53161,0.10649025105317811,0.5954441058290451,0.3766656802496734,UPI|CARD|NET_BANKING,SCN-002026-0837,KYC_IDENTITY,0.3426382605116769,0.028831666706805523,D0837,23,UPI,7,1.4806009369683695
26,1791.08,Delhi,C0838,1,Travel|Shopping|Fuel,58169,0.06550856915174272,0.5226944715733766,0.7524635939465107,UPI|CARD|NET_BANKING,SCN-002026-0838,KYC_IDENTITY,0.15711616252634691,0.028565569001255356,D0838,21,UPI,8,1.1082015306369293
56,3765.38,Mumbai,C0839,4,Food|Shopping,110554,0.07987680189498278,0.5217919103210069,0.7846702127930467,UPI|CARD|NET_BANKING,SCN-002026-0839,LONGITUDINAL_BEHAVIOR,0.16463174647498546,0.07085402317253378,D0839,20,UPI,6,1.3623605078278005
52,3759.19,Pune,C0840,5,Fuel|Shopping,126880,0.02565192094645266,0.6349214892476573,0.4188387247570757,UPI|CARD|NET_BANKING,SCN-002026-0840,COMMUNICATION_SCAM,0.29411548951260674,0.17468509477660352,D0840,23,UPI,9,1.0697223148625814
68,3970.94,Mumbai,C0841,5,Food|Shopping|Fuel,146501,0.056569222452558424,0.870894104572177,0.6210966185709199,NET_BANKING|UPI|CARD,SCN-002026-0841,COMMUNICATION_SCAM,0.18368178220010606,0.2299218075185444,D0841,20,NET_BANKING,8,1.4654523832364243
58,3609.28,Bangalore,C0842,4,Electronics|Shopping|Fuel,114817,0.10908035100900709,0.7875208151537334,0.5108009934994059,UPI|CARD|NET_BANKING,SCN-002026-0842,COMMUNICATION_SCAM,0.20797610773843433,0.2425178240794503,D0842,23,UPI,6,0.8674651712877766
63,4126.49,Hyderabad,C0843,2,Food|Fuel|Shopping,136603,0.04604962134710201,0.7907238980559188,0.3047068808701508,CARD|UPI|NET_BANKING,SCN-002026-0843,KYC_IDENTITY,0.2248343308773323,0.17339115160307536,D0843,20,CARD,9,1.3275401258235544
