amount,city,customer_id,device_id,edge_cases,is_fraud,merchant_id,payment_method,scenario_id,scenario_type,stage,timestamp,transaction_id
2539.37,Mumbai,C0858,D0858,,0,M0026,NET_BANKING,SCENARIO-C0858,CLASSIFIER_EVALUATION,baseline,2025-07-19 15:39:33,T008580
3851.4,Mumbai,C0859,D0859,new_merchant,0,M0099,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-06-24 06:06:01,T008581
2823.15,Mumbai,C0859,D0859,alternate_payment_method,0,M0094,NET_BANKING,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-06-24 18:44:49,T008582
2424.75,Mumbai,C0859,D0859,,0,M0057,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-06-25 20:25:13,T008583
3052.36,Mumbai,C0859,D0859,,0,M0057,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-06-26 08:30:16,T008584
607.16,Mumbai,C0859,D0859,unusually_small_purchase,0,M0084,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-06-28 09:27:12,T008585
2792.39,Mumbai,C0859,D0859,,0,M0094,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-07-10 08:24:11,T008586
3275.74,Mumbai,C0859,D0859,,0,M0057,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-07-10 09:00:02,T008587
3091.17,Mumbai,C0859,D0859,,0,M0045,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-07-13 06:49:06,T008588
3211.59,Pune,C0859,D0859,travel_episode,0,M0008,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-07-16 07:11:03,T008589
2617.56,Mumbai,C0859,D0859,,0,M0045,UPI,SCENARIO-C0859,CLASSIFIER_EVALUATION,baseline,2025-07-20 09:56:11,T008590
5491.89,Delhi,C0860,D0860,,0,M0019,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-06-21 19:41:27,T008591
15287.86,Delhi,C0860,D0860,large_purchase,0,M0019,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-06-23 17:35:38,T008592
5713.1,Delhi,C0860,D0860,,0,M0031,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 08:06:18,T008593
6105.97,Delhi,C0860,D0860,,0,M0031,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-07-01 11:57:25,T008594
4732.81,Delhi,C0860,D0860,,0,M0033,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-07-02 11:47:25,T008595
25154.65,Delhi,C0860,D0860,large_purchase,0,M0031,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-07-10 10:48:25,T008596
5262.81,Delhi,C0860,D0860,,0,M0012,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-07-14 08:50:03,T008597
3934.18,Delhi,C0860,D0860,,0,M0033,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-07-14 20:27:21,T008598
2826.2,Delhi,C0860,D0860,,0,M0019,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-07-19 17:27:36,T008599
3435.05,Delhi,C0860,D0860,,0,M0031,CARD,SCENARIO-C0860,LONGITUDINAL_BEHAVIOR,baseline,2025-07-20 20:51:50,T008600
2856.69,Pune,C0861,D0861,,0,M0085,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-06-24 19:57:19,T008601
2234.99,Pune,C0861,D0861,off_hour,0,M0047,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-06-24 08:16:10,T008602
1923.3,Pune,C0861,D0861,,0,M0086,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-06-27 16:14:20,T008603
2293.98,Pune,C0861,D0861,alternate_payment_method,0,M0086,CARD,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-06-30 15:55:36,T008604
7104.02,Pune,C0861,D0861,large_purchase,0,M0002,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-07-01 20:12:20,T008605
1675.69,Pune,C0861,D0861,,0,M0047,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-07-06 20:10:27,T008606
3331.73,Pune,C0861,D0861,,0,M0002,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-07-10 16:17:20,T008607
1622.28,Pune,C0861,D0861,,0,M0085,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-07-10 17:22:42,T008608
2086.21,Pune,C0861,D0861,,0,M0086,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-07-18 16:49:48,T008609
3374.64,Pune,C0861,D0861,,0,M0085,NET_BANKING,SCENARIO-C0861,KYC_IDENTITY,baseline,2025-07-18 19:30:24,T008610
1167.91,Hyderabad,C0862,D0862,,0,M0011,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-06-22 07:31:23,T008611
1902.81,Hyderabad,C0862,D0862,,0,M0011,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-06-22 19:09:32,T008612
1777.03,Hyderabad,C0862,D0862,,0,M0011,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-06-23 20:02:32,T008613
2612.8,Hyderabad,C0862,D0862,,0,M0097,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-06-26 19:04:24,T008614
2845.02,Hyderabad,C0862,D0862,,0,M0097,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-07-13 20:22:01,T008615
2289.0,Hyderabad,C0862,D0862,,0,M0011,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-07-15 18:03:56,T008616
2011.8,Hyderabad,C0862,D0862,new_merchant,0,M0014,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-07-15 19:49:07,T008617
1401.53,Hyderabad,C0862,D0862,,0,M0011,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-07-15 20:27:33,T008618
2992.94,Hyderabad,C0862,D0862,,0,M0011,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-07-17 10:33:20,T008619
1750.1,Hyderabad,C0862,D0862,,0,M0011,CARD,SCENARIO-C0862,CLASSIFIER_EVALUATION,baseline,2025-07-20 18:27:15,T008620
4157.08,Mumbai,C0863,D0863,,0,M0062,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-06-20 09:33:09,T008621
2532.1,Mumbai,C0863,D0863,,0,M0045,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-06-22 20:40:09,T008622
5804.56,Mumbai,C0863,D0863,,0,M0062,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-06-29 10:33:33,T008623
3545.86,Mumbai,C0863,D0863,,0,M0054,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-06-30 08:54:06,T008624
960.93,Mumbai,C0863,D0863,unusually_small_purchase,0,M0054,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-06-30 11:29:43,T008625
5467.57,Mumbai,C0863,D0863,large_purchase,0,M0054,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-06-30 18:09:33,T008626
3146.4,Pune,C0863,D0863,new_city,0,M0045,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-06-30 19:56:42,T008627
497.82,Mumbai,C0863,D0863,unusually_small_purchase,0,M0054,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-07-04 11:53:19,T008628
3636.51,Mumbai,C0863,D0863,,0,M0045,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-07-09 17:17:54,T008629
2740.59,Mumbai,C0863,D0863,,0,M0054,NET_BANKING,SCENARIO-C0863,CLASSIFIER_EVALUATION,baseline,2025-07-20 08:00:22,T008630
1729.69,Delhi,C0864,D0864,,0,M0055,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-06-26 18:13:11,T008631
1415.97,Delhi,C0864,D0864,,0,M0051,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-02 21:42:11,T008632
1303.93,Delhi,C0864,D0864,,0,M0111,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-03 19:12:10,T008633
1076.37,Delhi,C0864,D0864,,0,M0111,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-04 17:11:09,T008634
1420.11,Delhi,C0864,D0864,,0,M0055,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-04 18:38:31,T008635
1148.95,Delhi,C0864,D0864,,0,M0055,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-04 22:46:33,T008636
1752.54,Delhi,C0864,D0864,,0,M0051,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-08 09:04:04,T008637
1640.93,Bangalore,C0864,D0864,travel_episode,0,M0051,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-13 21:26:55,T008638
1655.74,Delhi,C0864,D0864,,0,M0092,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-14 12:13:17,T008639
1821.62,Delhi,C0864,D0864,,0,M0030,UPI,SCENARIO-C0864,KYC_IDENTITY,baseline,2025-07-17 11:34:19,T008640
1941.42,Mumbai,C0865,D0865,,0,M0088,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-06-23 08:00:15,T008641
5040.77,Mumbai,C0865,D0865,,0,M0082,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-06-23 08:12:19,T008642
3876.22,Bangalore,C0865,D0865,travel_episode,0,M0088,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-06-26 20:38:38,T008643
2864.9,Mumbai,C0865,D0865,new_merchant,0,M0039,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-06-30 06:15:25,T008644
3579.75,Mumbai,C0865,D0865,,0,M0088,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-07-03 16:36:15,T008645
3385.51,Mumbai,C0865,D0865,,0,M0088,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-07-10 07:30:01,T008646
1930.53,Mumbai,C0865,D0865,,0,M0088,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-07-11 20:53:24,T008647
2584.1,Mumbai,C0865,D0865,,0,M0088,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-07-13 06:01:19,T008648
4878.2,Mumbai,C0865,D0865,,0,M0082,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-07-18 07:25:50,T008649
2232.17,Mumbai,C0865,D0865,,0,M0088,CARD,SCENARIO-C0865,COMMUNICATION_SCAM,baseline,2025-07-18 10:18:13,T008650
2204.79,Bangalore,C0866,D0866,,0,M0063,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-06-19 20:54:08,T008651
2345.56,Bangalore,C0866,D0866,,0,M0072,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-06-22 08:13:25,T008652
2223.43,Bangalore,C0866,D0866,,0,M0072,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-06-23 10:00:46,T008653
1705.69,Bangalore,C0866,D0866,,0,M0072,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-06-27 07:28:07,T008654
2535.28,Bangalore,C0866,D0866,,0,M0058,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-06-27 11:01:02,T008655
5688.42,Bangalore,C0866,D0866,large_purchase,0,M0063,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-06-27 21:56:29,T008656
1964.46,Bangalore,C0866,D0866,,0,M0063,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-06-30 16:23:37,T008657
4530.5,Bangalore,C0866,D0866,weekend_spike,0,M0028,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-07-05 20:27:48,T008658
1443.47,Bangalore,C0866,D0866,,0,M0028,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-07-09 11:53:15,T008659
1935.26,Bangalore,C0866,D0866,,0,M0063,UPI,SCENARIO-C0866,LONGITUDINAL_BEHAVIOR,baseline,2025-07-15 10:40:39,T008660
3117.33,Delhi,C0867,D0867,,0,M0012,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-06-22 22:19:33,T008661
2167.53,Delhi,C0867,D0867,,0,M0019,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-06-28 22:57:00,T008662
2301.46,Delhi,C0867,D0867,,0,M0031,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-01 10:52:59,T008663
4599.97,Delhi,C0867,D0867,,0,M0048,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-02 06:04:30,T008664
1707.76,Delhi,C0867,D0867,,0,M0048,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-02 21:00:24,T008665
3982.17,Delhi,C0867,D0867,,0,M0019,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-03 21:48:37,T008666
3775.54,Delhi,C0867,D0867,alternate_payment_method,0,M0031,NET_BANKING,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-03 21:58:19,T008667
2499.1,Delhi,C0867,D0867,new_merchant,0,M0112,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-06 20:39:29,T008668
9411.56,Delhi,C0867,D0867,large_purchase|alternate_payment_method,0,M0033,UPI,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-06 21:11:20,T008669
10861.24,Delhi,C0867,D0867,large_purchase,0,M0012,CARD,SCENARIO-C0867,KYC_IDENTITY,baseline,2025-07-06 22:45:13,T008670
1746.2,Bangalore,C0868,D0868,,0,M0020,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-06-21 22:29:22,T008671
1893.38,Bangalore,C0868,D0868,,0,M0018,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-06-25 08:28:13,T008672
1421.58,Bangalore,C0868,D0868,,0,M0024,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-01 12:02:34,T008673
1531.43,Bangalore,C0868,D0868,,0,M0020,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-02 11:00:37,T008674
1229.98,Bangalore,C0868,D0868,new_merchant,0,M0088,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-02 11:17:40,T008675
1430.82,Bangalore,C0868,D0868,,0,M0058,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-08 09:17:30,T008676
1568.3,Bangalore,C0868,D0868,,0,M0018,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-11 11:56:14,T008677
1460.67,Bangalore,C0868,D0868,,0,M0096,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-14 10:44:14,T008678
1762.5,Bangalore,C0868,D0868,,0,M0020,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-16 11:26:33,T008679
1154.84,Bangalore,C0868,D0868,,0,M0024,CARD,SCENARIO-C0868,KYC_IDENTITY,baseline,2025-07-19 11:38:03,T008680
912.06,Delhi,C0869,D0869,,0,M0068,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-06-21 07:07:14,T008681
211.09,Delhi,C0869,D0869,unusually_small_purchase,0,M0060,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-06-23 06:36:25,T008682
1170.54,Delhi,C0869,D0869,,0,M0032,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-01 22:28:09,T008683
1882.94,Delhi,C0869,D0869,,0,M0032,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-03 07:39:06,T008684
799.09,Delhi,C0869,D0869,,0,M0053,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-04 10:31:35,T008685
626.99,Delhi,C0869,D0869,,0,M0032,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-08 19:08:59,T008686
686.59,Delhi,C0869,D0869,,0,M0060,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-11 19:49:52,T008687
1235.88,Delhi,C0869,D0869,new_merchant,0,M0022,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-14 06:03:59,T008688
1300.76,Delhi,C0869,D0869,alternate_payment_method,0,M0032,NET_BANKING,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-14 07:41:23,T008689
1255.83,Delhi,C0869,D0869,,0,M0053,UPI,SCENARIO-C0869,CLASSIFIER_EVALUATION,baseline,2025-07-15 09:26:08,T008690
2011.87,Bangalore,C0870,D0870,,0,M0117,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-06-23 11:16:13,T008691
1266.38,Bangalore,C0870,D0870,,0,M0036,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-06-23 13:36:24,T008692
1125.7,Bangalore,C0870,D0870,,0,M0058,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-06-23 21:08:11,T008693
698.82,Mumbai,C0870,D0870,travel_episode,0,M0096,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-06-27 17:17:23,T008694
3574.06,Bangalore,C0870,D0870,large_purchase,0,M0058,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-06-29 11:21:53,T008695
2171.51,Bangalore,C0870,D0870,,0,M0058,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-06-30 10:31:23,T008696
5859.15,Bangalore,C0870,D0870,large_purchase,0,M0063,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-06-30 13:27:49,T008697
1646.01,Bangalore,C0870,D0870,,0,M0058,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-07-01 17:38:58,T008698
8916.57,Bangalore,C0870,D0870,large_purchase,0,M0036,CARD,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-07-09 22:34:41,T008699
1629.66,Bangalore,C0870,D0870,alternate_payment_method,0,M0058,UPI,SCENARIO-C0870,KYC_IDENTITY,baseline,2025-07-16 18:41:12,T008700
2973.19,Hyderabad,C0871,D0871,travel_episode,0,M0020,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-06-21 09:45:18,T008701
8434.24,Delhi,C0871,D0871,large_purchase|travel_episode,0,M0009,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-06-21 21:09:50,T008702
2511.72,Bangalore,C0871,D0871,,0,M0022,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-06-21 22:59:52,T008703
3351.37,Bangalore,C0871,D0871,,0,M0020,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 12:22:09,T008704
3388.61,Bangalore,C0871,D0871,,0,M0022,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-07-02 11:57:48,T008705
3789.57,Bangalore,C0871,D0871,,0,M0107,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-07-04 10:09:18,T008706
3327.12,Bangalore,C0871,D0871,new_merchant,0,M0099,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-07-07 13:24:33,T008707
3597.25,Delhi,C0871,D0871,travel_episode,0,M0020,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-07-11 11:05:59,T008708
22004.22,Bangalore,C0871,D0871,,0,M0018,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-07-17 12:31:51,T008709
2400.48,Bangalore,C0871,D0871,,0,M0018,UPI,SCENARIO-C0871,LONGITUDINAL_BEHAVIOR,baseline,2025-07-20 23:28:50,T008710
1627.68,Delhi,C0872,D0872,,0,M0003,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-06-24 14:21:52,T008711
1634.85,Delhi,C0872,D0872,new_merchant,0,M0027,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-06-25 17:05:19,T008712
2058.22,Delhi,C0872,D0872,,0,M0017,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-06-26 12:01:04,T008713
2006.93,Delhi,C0872,D0872,large_purchase|alternate_payment_method,0,M0017,UPI,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-06-26 12:58:35,T008714
1404.83,Delhi,C0872,D0872,,0,M0017,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-06-26 14:28:39,T008715
1521.17,Delhi,C0872,D0872,,0,M0003,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-06-30 10:42:16,T008716
952.32,Delhi,C0872,D0872,,0,M0017,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-07-03 11:30:09,T008717
1540.22,Hyderabad,C0872,D0872,travel_episode,0,M0101,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-07-03 13:52:44,T008718
924.31,Delhi,C0872,D0872,,0,M0017,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-07-08 10:05:01,T008719
1754.07,Delhi,C0872,D0872,,0,M0017,NET_BANKING,SCENARIO-C0872,KYC_IDENTITY,baseline,2025-07-10 10:22:50,T008720
3620.16,Mumbai,C0873,D0873,travel_episode,0,M0119,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-06-23 08:26:01,T008721
3469.09,Pune,C0873,D0873,off_hour,0,M0069,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-06-30 05:59:53,T008722
2892.08,Pune,C0873,D0873,,0,M0059,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-02 10:20:54,T008723
3312.2,Pune,C0873,D0873,,0,M0119,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-03 11:49:27,T008724
3570.18,Bangalore,C0873,D0873,alternate_payment_method|off_hour|travel_episode,0,M0059,UPI,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-06 06:16:31,T008725
3026.92,Pune,C0873,D0873,,0,M0069,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-11 10:57:05,T008726
3654.09,Pune,C0873,D0873,,0,M0059,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-11 11:47:57,T008727
4082.1,Pune,C0873,D0873,alternate_payment_method,0,M0119,NET_BANKING,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-13 09:37:05,T008728
4984.15,Pune,C0873,D0873,,0,M0069,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-13 12:00:51,T008729
3172.52,Pune,C0873,D0873,,0,M0119,CARD,SCENARIO-C0873,LONGITUDINAL_BEHAVIOR,baseline,2025-07-18 11:33:20,T008730
1411.01,Hyderabad,C0874,D0874,new_merchant,0,M0080,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-06-26 11:15:32,T008731
5215.11,Hyderabad,C0874,D0874,large_purchase,0,M0108,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-06-27 10:56:19,T008732
1236.3,Hyderabad,C0874,D0874,,0,M0066,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-03 07:44:01,T008733
1063.33,Hyderabad,C0874,D0874,,0,M0112,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-05 10:20:14,T008734
1381.51,Hyderabad,C0874,D0874,,0,M0106,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-07 07:06:17,T008735
1165.76,Hyderabad,C0874,D0874,,0,M0108,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-13 19:19:57,T008736
1191.8,Hyderabad,C0874,D0874,,0,M0115,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-16 22:41:49,T008737
1411.02,Hyderabad,C0874,D0874,alternate_payment_method,0,M0108,UPI,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-18 21:48:32,T008738
1315.0,Hyderabad,C0874,D0874,alternate_payment_method,0,M0108,CARD,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-19 08:20:04,T008739
1739.2,Hyderabad,C0874,D0874,,0,M0108,NET_BANKING,SCENARIO-C0874,KYC_IDENTITY,baseline,2025-07-20 17:00:30,T008740
3511.88,Pune,C0875,D0875,,0,M0069,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-06-23 18:47:31,T008741
3499.2,Pune,C0875,D0875,,0,M0044,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-06-24 18:39:18,T008742
3261.35,Pune,C0875,D0875,,0,M0095,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-06-27 20:34:20,T008743
3272.4,Pune,C0875,D0875,,0,M0044,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-06-30 20:19:33,T008744
3067.66,Pune,C0875,D0875,,0,M0069,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-07-08 21:16:42,T008745
2756.17,Pune,C0875,D0875,,0,M0095,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-07-12 18:23:10,T008746
16903.23,Pune,C0875,D0875,,0,M0044,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-07-14 22:07:12,T008747
4201.8,Pune,C0875,D0875,off_hour,0,M0069,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-07-14 05:13:23,T008748
4589.42,Pune,C0875,D0875,,0,M0043,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-07-16 08:09:16,T008749
13774.76,Pune,C0875,D0875,large_purchase,0,M0043,CARD,SCENARIO-C0875,LONGITUDINAL_BEHAVIOR,baseline,2025-07-17 09:45:11,T008750
3805.1,Delhi,C0876,D0876,,0,M0048,CARD,SCENARIO-C0876,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 11:54:22,T008751
4191.87,Delhi,C0876,D0876,,0,M0048,CARD,SCENARIO-C0876,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 12:55:54,T008752
2146.87,Delhi,C0876,D0876,,0,M0012,CARD,SCENARIO-C0876,LONGITUDINAL_BEHAVIOR,baseline,2025-06-27 13:07:18,T008753
16737.65,Pune,C0876,D0876,large_purchase|travel_episode,0,M0012,CARD,SCENARIO-C0876,LONGITUDINAL_BEHAVIOR,baseline,2025-06-28 13:17:02,T008754
7685.1,Delhi,C0876,D0876,large_purchase|alternate_payment_method|off_hour,0,M0048,NET_BANKING,SCENARIO-C0876,LONGITUDINAL_BEHAVIOR,baseline,2025-07-02 08:45:34,T008755
